Name_total,Label_total,Prediction_total,fold
1AK4__8,0.84,0.8758776752243845,1
2NZ9__778,-0.01,0.3744854471451169,1
HM_1KTZ__1030,0.3,0.5224620172628058,1
1VFB__659,1.67,2.893331518502919,1
1N8Z__327,1.21,0.8864777763635262,1
3BDY__814,-0.2,0.3908527249075161,1
1BJ1__24,0.0,1.871794691419778,1
3BDY__802,2.0,2.2640010500641714,1
2JEL__683,2.64,1.3425806663339568,1
1T83__389,-1.28,0.7019012770393347,1
1AK4__11,0.07,0.7555149225670335,1
1MHP__255,8.0,2.4018256841611856,1
1T83__396,0.98,0.7797852937737332,1
1VFB__644,0.08,0.178287393164094,1
1DQJ__77,0.8,1.818540243082556,1
3BE1__852,-0.4,-0.0031617673689521,1
HM_1KTZ__1029,0.9,2.659294106184232,1
1MLC__302,-0.41,0.2473143351623132,1
1FFW__134,0.56,0.0498866826177456,1
3BE1__846,0.9,1.1404273852278344,1
HM_1KTZ__1022,0.9,2.219391134146269,1
1MHP__270,1.17,1.4135598741534998,1
1N8Z__328,-0.69,1.47010746019304,1
1DVF__102,4.2,3.5689359630217883,1
HM_2NZ9__1089,0.58,0.1971156587419049,1
1T83__596,2.32,1.6734830124804767,1
1JTG__165,1.72,1.5534125554040004,1
1DQJ__68,0.9,3.883948167209815,1
HM_1YY9__1038,-0.89,1.4155070132962937,1
3BDY__819,0.0,1.4656730949473162,1
1N8Z__339,0.22,0.7415885467887476,1
3HFM__923,0.17,2.665308026533708,1
1T83__595,2.32,1.3801076866903026,1
1DQJ__62,1.3,2.4239446667651285,1
3BDY__801,-0.5,-0.0172364433748063,1
1DVF__125,1.88,1.961457648646032,1
1T83__598,0.9,0.6897334803642757,1
1T83__365,0.3,0.0303408934183615,1
1BJ1__23,0.0,0.3674134255665971,1
1BJ1__22,3.69,2.244673944037684,1
1T83__392,0.17,1.33132679204056,1
2NY7__737,-1.52,-1.3839592863183756,1
1MLC__307,-1.61,-0.3413863948439796,1
HM_2NYY__1073,1.19,0.6684231819408706,1
3BN9__863,-0.05,0.4526745245676735,1
3BE1__854,1.4,1.2041751658021935,1
1BJ1__32,0.0,0.8807367637904651,1
1T83__435,0.39,0.6284777058185766,1
HM_1KTZ__1025,0.5,0.9752073132344392,1
HM_1KTZ__1024,0.3,1.323690367787035,1
3HFM__940,4.87,3.906738630209579,1
1MHP__288,-0.67,0.3374404766267397,1
1VFB__641,0.0,-0.2719839954510212,1
1DVF__93,4.36,2.8972164516726777,1
1T83__585,0.47,0.7981480624825484,1
1VFB__629,0.8,0.7311457741706462,1
1T83__473,1.31,1.1910676935823654,1
1T83__404,1.91,1.0950422857633475,1
1DQJ__85,2.0,1.7084369069599308,1
3WJJ__1007,1.17,0.3063787162952711,1
1T83__420,-1.07,-0.283756889440428,1
2NY7__723,-1.25,-0.1299091042653356,1
HM_2NYY__1071,0.97,0.0985736130693337,1
1T83__370,2.32,0.0493525667266955,1
1KTZ__185,1.3,1.0002796796312745,1
1T83__532,0.34,-0.4428707850260149,1
1MHP__272,1.26,1.066693414458039,1
1N8Z__331,-0.15,0.9168928301273171,1
1KTZ__187,0.9,2.1954603606180534,1
1DVF__126,1.64,2.27029517821343,1
1JRH__144,2.73,0.8881401785864776,1
1T83__565,-0.32,0.3506272161676896,1
1N8Z__343,-0.28,0.6038000678081035,1
1T83__569,0.5,0.8487070049896756,1
1MHP__238,8.0,2.4429217088009776,1
1MHP__218,-1.04,-0.3953719457946336,1
1T83__568,1.78,0.7866576802685644,1
1JTG__171,1.84,1.266864209576766,1
1VFB__617,2.6,3.2790855992140413,1
1MLC__298,-2.95,0.3765604536986618,1
3NGB__953,0.73,1.5262493862351747,1
1VFB__645,0.9,1.6223543394710265,1
1T83__428,-0.3,0.2657566588958861,1
1DQJ__57,6.6,4.185301526538447,1
1MHP__209,8.0,4.764833007657625,1
1VFB__614,3.5,3.182459471155046,1
1MHP__234,8.0,1.236935517820554,1
3NGB__955,0.18,0.4783190786146339,1
3NGB__949,0.26,0.8431373835084376,1
HM_2NYY__1065,4.44,3.585451413096605,1
2NY7__736,-2.27,-1.4471858335650916,1
3BN9__883,1.09,0.7449526524569691,1
1T83__470,2.32,1.2399911958775345,1
3BDY__798,-0.3,2.719131349105724,1
3HFM__912,8.0,6.593009930408427,1
1T83__494,-1.98,-1.3169571203860506,1
2JEL__704,4.13,1.5578078702971447,1
1T83__406,1.12,1.7142668363837277,1
1T83__463,1.09,0.2829276803259544,1
1DVF__106,2.05,1.6917672748577868,1
HM_2NYY__1060,0.41,1.0875471763596254,1
HM_3BN9__1098,-0.24,0.0812244126722385,1
1N8Z__322,8.0,6.035594772496817,1
1T83__383,2.32,1.928962687088772,1
3BN9__869,0.79,0.6108297945963116,1
1VFB__618,1.2,2.1945827183667284,1
1T83__542,2.08,0.7215778235190327,1
1N8Z__329,1.17,1.351689182959796,1
1T83__476,0.19,1.9598861652931432,1
3WJJ__1000,-1.2,-1.0697320355426538,1
2JEL__692,0.0,0.9961548571915212,1
1T83__361,1.78,1.0939667150161565,1
1N8Z__336,8.0,0.7412833412708568,1
1T83__433,0.4,0.596826990645564,1
3WJJ__1010,-0.75,-0.3828222534285428,1
1MHP__223,8.0,4.374326942354678,1
3WJJ__993,0.57,0.2744276666206775,1
3HFM__928,5.67,2.044621982101757,1
1MHP__230,8.0,1.410206146217876,1
1BJ1__26,3.69,1.1093361934411858,1
1VFB__609,2.7,2.37196431188844,1
1AK4__9,0.8,0.7624421479797353,1
3BDY__800,-0.4,0.2533527283437291,1
1T83__395,1.78,0.9867363681652412,1
1BJ1__34,1.75,1.8065947843324293,1
1T83__418,0.2,0.2624161063466657,1
1T83__478,2.32,1.1361145501692005,1
3HFM__929,5.11,3.6984702126631537,1
1CZ8__54,0.82,2.622403363843289,1
1T83__558,1.12,1.2376561759267637,1
2NY7__717,-2.46,-1.5185724007560677,1
3BDY__793,0.2,0.982580754891384,1
2NYY__763,-0.06,1.015494403666466,1
1JTG__179,1.98,1.8667386167009827,1
HM_2NZ9__1091,-0.02,0.1659867473953172,1
1N8Z__340,-0.09,2.205785941641297,1
1MLC__319,-0.85,0.9254903342142814,1
1N8Z__356,0.31,1.0305704217787237,1
2NZ9__776,7.42,4.801628618516342,1
3NPS__977,0.3,0.0961221397730245,1
3BE1__824,0.4,0.5461786275954762,1
3BN9__876,-0.42,0.5291119246030183,1
1JTG__150,1.13,1.2833030149490503,1
1T83__398,1.36,0.9643340828775184,1
1JTG__161,1.03,1.461339779270418,1
1N8Z__326,0.25,0.7782610860924125,1
1N8Z__330,0.61,0.4325069028797812,1
2JEL__701,1.51,0.1438797561569229,1
1N8Z__354,0.82,0.2455527635570578,1
1T83__431,-0.06,0.5644577431568147,1
HM_2NZ9__1079,-0.49,0.3632118802330337,1
3HFM__903,8.0,7.959409318462415,1
1T83__575,-1.47,-0.565008954519548,1
3BE1__827,0.1,1.080112155400074,1
1T83__604,2.32,0.6268314982052433,1
1T83__430,0.53,1.3944471380443164,1
1JTG__158,0.81,0.9399014008894252,1
3BDY__817,0.1,0.1668011474745705,1
1T83__601,0.39,0.7187184321967515,1
3BN9__877,-0.09,0.461551050575828,1
1T83__498,2.73,1.8205762039662368,1
2NZ9__788,-0.08,-0.0726355917819503,1
1KTZ__194,0.8,2.6660396465323326,1
1T83__487,2.32,0.7861664216463425,1
3BN9__884,0.02,0.4539555990263674,1
1MHP__289,8.0,1.544584280331703,1
2JEL__709,0.41,0.3895750889463363,1
2NZ9__782,2.16,0.8142854970362954,1
1KTZ__188,2.9,1.980876319438495,1
1VFB__653,0.47,1.1913716218836774,1
1MHP__227,0.0,1.206865960344072,1
